,Unnamed: 0,row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,year,month,day,discount,competitor_price,price_elasticity,order_days,ship_days
115,115,116,CA-2015-115259,2015-08-25,2015-08-27,2,RC-19960,Ryan Crowe,0,0,94,33,43229.0,1,OFF-PA-10004965,1,12,1706,23.976,2015,8,25,0.2294571913143488,22.44284311007589,1.068313844302364,234,232
116,116,117,CA-2015-115259,2015-08-25,2015-08-27,2,RC-19960,Ryan Crowe,0,0,94,33,43229.0,1,OFF-EN-10002504,1,7,1580,130.464,2015,8,25,0.20111275540363,139.22893521697586,0.9370465973662984,234,232
117,117,118,CA-2016-110457,2016-03-02,2016-03-06,3,DK-13090,Dave Kipp,0,0,450,45,98103.0,3,FUR-TA-10001768,0,16,853,787.53,2016,3,2,0.1833997559900354,773.0847711763989,1.0186851809299255,424,424
118,118,119,US-2016-136476,2016-04-05,2016-04-10,3,GG-14650,Greg Guthrie,1,0,51,40,37620.0,2,OFF-BI-10003650,1,3,680,157.794,2016,4,5,0.2912172405505994,150.73961120892167,1.0467985072702697,458,459
119,119,120,CA-2017-103730,2017-06-12,2017-06-15,0,SC-20725,Steven Cartwright,0,0,519,6,19805.0,1,FUR-FU-10002157,0,9,160,47.04,2017,6,12,0.2697902147025094,43.13678871725706,1.090484512148709,891,890
120,120,121,CA-2017-103730,2017-06-12,2017-06-15,0,SC-20725,Steven Cartwright,0,0,519,6,19805.0,1,OFF-BI-10003910,1,3,499,30.84,2017,6,12,0.2230758664968888,32.51163510196351,0.9485834810608292,891,890
121,121,122,CA-2017-103730,2017-06-12,2017-06-15,0,SC-20725,Steven Cartwright,0,0,519,6,19805.0,1,OFF-ST-10000777,1,14,461,226.56,2017,6,12,0.0787363061508253,248.01792363612304,0.9134823672356648,891,890
122,122,123,CA-2017-103730,2017-06-12,2017-06-15,0,SC-20725,Steven Cartwright,0,0,519,6,19805.0,1,OFF-EN-10002500,1,7,772,115.02,2017,6,12,0.166031228166325,116.19348973647622,0.9899005551934306,891,890
123,123,124,CA-2017-103730,2017-06-12,2017-06-15,0,SC-20725,Steven Cartwright,0,0,519,6,19805.0,1,TEC-PH-10003875,2,13,943,68.04,2017,6,12,0.1720862760603266,64.518882486136,1.054574992284168,891,890
124,124,125,US-2015-152030,2015-12-26,2015-12-28,2,AD-10180,Alan Dominguez,2,0,207,41,77041.0,0,FUR-CH-10004063,0,5,742,600.558,2015,12,26,0.090338937536653,570.8163559519256,1.052103699794088,357,355
125,125,126,US-2015-134614,2015-09-20,2015-09-25,3,PF-19165,Philip Fox,0,0,41,11,61701.0,0,FUR-TA-10004534,0,16,318,617.7,2015,9,20,0.0547586201056946,645.8587820788115,0.9564010231645728,260,261
126,126,127,US-2018-107272,2018-11-05,2018-11-12,3,TS-21610,Troy Staebel,0,0,373,1,85023.0,3,OFF-BI-10003274,1,3,241,2.388,2018,11,5,0.1649641857000057,2.3436819820593,1.0189095697624295,1402,1405
127,127,128,US-2018-107272,2018-11-05,2018-11-12,3,TS-21610,Troy Staebel,0,0,373,1,85023.0,3,OFF-ST-10002974,1,14,1571,243.992,2018,11,5,0.1522381905740271,253.5955181091201,0.9621305684708994,1402,1405
128,128,129,US-2017-125969,2017-11-06,2017-11-10,2,LS-16975,Lindsay Shagiari,2,0,265,3,90004.0,3,FUR-CH-10001146,0,5,767,81.424,2017,11,6,0.2033899559457689,78.33004305828975,1.0394989817560534,1038,1038
129,129,130,US-2017-125969,2017-11-06,2017-11-10,2,LS-16975,Lindsay Shagiari,2,0,265,3,90004.0,3,FUR-FU-10003773,0,9,558,238.56,2017,11,6,0.1615365233123604,241.10331402989223,0.9894513518400792,1038,1038
130,130,131,US-2018-164147,2018-02-02,2018-02-05,0,DW-13585,Dorothy Wardle,1,0,94,33,43229.0,1,TEC-PH-10002293,2,13,149,59.97,2018,2,2,0.0648658250532645,58.737035535908966,1.020991261353959,1126,1125
131,131,132,US-2018-164147,2018-02-02,2018-02-05,0,DW-13585,Dorothy Wardle,1,0,94,33,43229.0,1,OFF-PA-10002377,1,12,1700,78.304,2018,2,2,0.105032382577778,75.96189312020044,1.0308326554749427,1126,1125
132,132,133,US-2018-164147,2018-02-02,2018-02-05,0,DW-13585,Dorothy Wardle,1,0,94,33,43229.0,1,OFF-FA-10002780,1,8,1498,21.456,2018,2,2,0.1661165480364995,21.74948031001192,0.9865063299982932,1126,1125
133,133,134,CA-2017-145583,2017-10-13,2017-10-19,3,LC-16885,Lena Creighton,0,0,416,3,95661.0,3,OFF-PA-10001804,1,12,1737,20.04,2017,10,13,0.0722939485743941,21.807521869199785,0.918948981007504,1014,1016
134,134,135,CA-2017-145583,2017-10-13,2017-10-19,3,LC-16885,Lena Creighton,0,0,416,3,95661.0,3,OFF-PA-10001736,1,12,1661,35.44,2017,10,13,0.1072192101985322,35.8577538654308,0.9883496923148456,1014,1016
135,135,136,CA-2017-145583,2017-10-13,2017-10-19,3,LC-16885,Lena Creighton,0,0,416,3,95661.0,3,OFF-AR-10001149,1,2,1406,11.52,2017,10,13,0.0719484548694415,11.810698606292126,0.9753868406956674,1014,1016
136,136,137,CA-2017-145583,2017-10-13,2017-10-19,3,LC-16885,Lena Creighton,0,0,416,3,95661.0,3,OFF-FA-10002988,1,8,907,4.02,2017,10,13,0.1530040092153804,4.139984178391081,0.971018203640162,1014,1016
137,137,138,CA-2017-145583,2017-10-13,2017-10-19,3,LC-16885,Lena Creighton,0,0,416,3,95661.0,3,OFF-BI-10004781,1,3,721,76.176,2017,10,13,0.1647302234462794,73.53306816573537,1.0359420856519648,1014,1016
138,138,139,CA-2017-145583,2017-10-13,2017-10-19,3,LC-16885,Lena Creighton,0,0,416,3,95661.0,3,OFF-SU-10001218,1,15,669,65.88,2017,10,13,0.1718903448704673,59.402873930571886,1.1090372509080682,1014,1016
139,139,140,CA-2017-145583,2017-10-13,2017-10-19,3,LC-16885,Lena Creighton,0,0,416,3,95661.0,3,FUR-FU-10001706,0,9,1028,43.12,2017,10,13,0.1352345695427099,40.58093698992893,1.0625678754214372,1014,1016
140,140,141,CA-2017-110366,2017-09-05,2017-09-07,2,JD-15895,Jonathan Doherty,1,0,372,36,19140.0,1,FUR-FU-10004848,0,9,880,82.8,2017,9,5,0.2073651067309091,82.96567289564848,0.9980031151455028,976,974
141,141,142,CA-2018-106180,2018-09-18,2018-09-23,3,SH-19975,Sally Hughsby,1,0,436,3,94122.0,3,OFF-AR-10000940,1,2,1151,8.82,2018,9,18,0.2120569591209981,8.559979808957845,1.0303762621928207,1354,1355
142,142,143,CA-2018-106180,2018-09-18,2018-09-23,3,SH-19975,Sally Hughsby,1,0,436,3,94122.0,3,OFF-EN-10004030,1,7,471,10.86,2018,9,18,0.2628808235396531,10.299368233593333,1.0544336073525424,1354,1355
143,143,144,CA-2018-106180,2018-09-18,2018-09-23,3,SH-19975,Sally Hughsby,1,0,436,3,94122.0,3,OFF-PA-10004327,1,12,1695,143.7,2018,9,18,0.1513764270581171,145.2825431661666,0.9891071347480712,1354,1355
144,144,145,CA-2018-155376,2018-12-22,2018-12-27,3,SG-20080,Sandra Glassco,0,0,210,23,64055.0,0,OFF-AP-10001058,1,1,1416,839.43,2018,12,22,0.2902108568381314,859.2568261547076,0.9769256111197449,1449,1450
145,145,146,CA-2016-110744,2016-09-07,2016-09-12,3,HA-14920,Helen Andreada,0,0,362,3,91104.0,3,OFF-ST-10003656,1,14,1380,671.93,2016,9,7,0.1141719678039273,620.3205160768073,1.08319809289816,613,614
146,146,147,CA-2015-110072,2015-10-22,2015-10-28,3,MG-17680,Maureen Gastineau,2,0,328,33,43055.0,1,FUR-FU-10000521,0,9,1441,93.888,2015,10,22,0.2449013080282932,100.51991231382888,0.934023894757054,292,294
147,147,148,CA-2017-114489,2017-12-05,2017-12-09,3,JE-16165,Justin Ellison,1,0,156,47,53132.0,0,TEC-PH-10000215,2,13,1270,384.45,2017,12,5,0.0627406010342159,384.5514306733813,0.99973623639053,1067,1067
148,148,149,CA-2017-114489,2017-12-05,2017-12-09,3,JE-16165,Justin Ellison,1,0,156,47,53132.0,0,TEC-PH-10001448,2,13,150,149.97,2017,12,5,0.2354824728763638,154.6951957293432,0.969454799762428,1067,1067
149,149,150,CA-2017-114489,2017-12-05,2017-12-09,3,JE-16165,Justin Ellison,1,0,156,47,53132.0,0,FUR-CH-10000454,0,5,838,1951.84,2017,12,5,0.2040108498160376,2045.3317601605784,0.9542901733686282,1067,1067
150,150,151,CA-2017-114489,2017-12-05,2017-12-09,3,JE-16165,Justin Ellison,1,0,156,47,53132.0,0,OFF-BI-10002735,1,3,700,171.55,2017,12,5,0.1321674710351368,154.62378951388175,1.109467052510692,1067,1067
151,151,152,CA-2017-158834,2017-03-13,2017-03-16,0,TW-21025,Tamara Willingham,2,0,449,1,85254.0,3,OFF-AP-10000326,1,1,296,157.92,2017,3,13,0.0647305982824646,144.94533926980438,1.0895141630324814,800,799
152,152,153,CA-2017-158834,2017-03-13,2017-03-16,0,TW-21025,Tamara Willingham,2,0,449,1,85254.0,3,TEC-PH-10001254,2,13,931,203.184,2017,3,13,0.0613352061339563,192.8568105062859,1.0535484822475454,800,799
153,153,154,CA-2016-124919,2016-05-31,2016-06-02,0,SP-20650,Stephanie Phelps,1,0,438,3,95123.0,3,OFF-PA-10001950,1,12,1468,58.38,2016,5,31,0.2224142026060185,62.22440282577467,0.938217119792394,514,512
154,154,155,CA-2016-124919,2016-05-31,2016-06-02,0,SP-20650,Stephanie Phelps,1,0,438,3,95123.0,3,OFF-PA-10002254,1,12,1664,105.52,2016,5,31,0.1056671592712535,99.24701529392834,1.0632057768940828,514,512
155,155,156,CA-2016-124919,2016-05-31,2016-06-02,0,SP-20650,Stephanie Phelps,1,0,438,3,95123.0,3,OFF-ST-10001590,1,14,1542,80.88,2016,5,31,0.1565902525337693,74.05444425788365,1.092169427649033,514,512
156,156,157,CA-2016-118948,2016-05-28,2016-06-03,3,NK-18490,Neil Knudson,2,0,450,45,98105.0,3,OFF-AR-10001547,1,2,1116,6.63,2016,5,28,0.1228732207055019,6.068572935195528,1.0925138530589948,511,513
157,157,158,CA-2015-104269,2015-03-01,2015-03-06,2,DB-13060,Dave Brooks,0,0,450,45,98115.0,3,FUR-CH-10004063,0,5,742,457.568,2015,3,1,0.2380483291115047,500.7372787459864,0.9137885662235958,57,58
158,158,159,CA-2017-114104,2017-11-20,2017-11-24,3,NP-18670,Nora Paige,0,0,134,34,73034.0,0,OFF-LA-10002475,1,10,229,14.62,2017,11,20,0.0868902232362833,13.669769735218251,1.069513260514814,1052,1052
159,159,160,CA-2017-114104,2017-11-20,2017-11-24,3,NP-18670,Nora Paige,0,0,134,34,73034.0,0,TEC-PH-10004536,2,13,174,944.93,2017,11,20,0.0779956961621349,906.3648911106208,1.0425492086770076,1052,1052
160,160,161,CA-2017-162733,2017-05-11,2017-05-12,0,TT-21070,Ted Trevino,0,0,265,3,90045.0,3,OFF-PA-10002751,1,12,1705,5.98,2017,5,11,0.0670850444732975,6.542429453703927,0.9140335470662946,859,856
161,161,162,CA-2016-119697,2016-12-28,2016-12-31,2,EM-13960,Eric Murdock,0,0,372,36,19134.0,1,TEC-AC-10003657,2,0,975,54.384,2016,12,28,0.235473465630892,53.90035391021976,1.0089729668674503,725,724
162,162,163,CA-2017-154508,2017-11-16,2017-11-20,3,RD-19900,Ruben Dartt,0,0,65,29,88220.0,3,OFF-EN-10001990,1,7,1492,28.4,2017,11,16,0.0968301712424854,29.9643896040644,0.9477917079327988,1048,1048
163,163,164,CA-2017-113817,2017-11-07,2017-11-11,3,MJ-17740,Max Jones,0,0,450,45,98115.0,3,OFF-BI-10004002,1,3,1635,27.68,2017,11,7,0.251856875704707,27.96314517800374,0.9898743443843196,1039,1039
164,164,165,CA-2015-139892,2015-09-08,2015-09-12,3,BM-11140,Becky Martin,0,0,432,41,78207.0,0,OFF-AR-10004441,1,2,276,9.936,2015,9,8,0.1041116293148621,10.147637148262415,0.9791441943409798,248,248
165,165,166,CA-2015-139892,2015-09-08,2015-09-12,3,BM-11140,Becky Martin,0,0,432,41,78207.0,0,TEC-MA-10000822,2,11,984,8159.952,2015,9,8,0.0730907542166717,7662.531419211924,1.0649159596971982,248,248
166,166,167,CA-2015-139892,2015-09-08,2015-09-12,3,BM-11140,Becky Martin,0,0,432,41,78207.0,0,OFF-ST-10000991,1,14,1475,275.928,2015,9,8,0.0540950780203097,293.3011677195696,0.9407667966184832,248,248
167,167,168,CA-2015-139892,2015-09-08,2015-09-12,3,BM-11140,Becky Martin,0,0,432,41,78207.0,0,FUR-CH-10004287,0,5,1362,1740.06,2015,9,8,0.0976057411058539,1694.0307815535348,1.0271714179858369,248,248
168,168,169,CA-2015-139892,2015-09-08,2015-09-12,3,BM-11140,Becky Martin,0,0,432,41,78207.0,0,OFF-AR-10002656,1,2,1410,32.064,2015,9,8,0.2292272943972204,34.454810342891136,0.930610259667721,248,248
169,169,170,CA-2015-139892,2015-09-08,2015-09-12,3,BM-11140,Becky Martin,0,0,432,41,78207.0,0,OFF-AP-10002518,1,1,949,177.98,2015,9,8,0.0775831975760799,177.8935224751437,1.0004861195823944,248,248
170,170,171,CA-2015-139892,2015-09-08,2015-09-12,3,BM-11140,Becky Martin,0,0,432,41,78207.0,0,TEC-PH-10003931,2,13,929,143.976,2015,9,8,0.2226078965071876,150.59695600110072,0.9560352600948168,248,248
171,171,172,CA-2015-118962,2015-08-05,2015-08-09,3,CS-12130,Chad Sievert,0,0,265,3,90004.0,3,OFF-PA-10000659,1,12,106,20.94,2015,8,5,0.1350068582759597,21.87574076956267,0.9572247276368976,214,214
172,172,173,CA-2015-118962,2015-08-05,2015-08-09,3,CS-12130,Chad Sievert,0,0,265,3,90004.0,3,OFF-PA-10001144,1,12,1697,110.96,2015,8,5,0.0755712481437195,112.7786928430936,0.9838737903654912,214,214
173,173,174,CA-2015-118962,2015-08-05,2015-08-09,3,CS-12130,Chad Sievert,0,0,265,3,90004.0,3,FUR-CH-10003817,0,5,770,340.144,2015,8,5,0.0694027700198109,341.3381243760925,0.9965016378458308,214,214
174,174,175,US-2015-100853,2015-09-14,2015-09-19,3,JB-15400,Jennifer Braxton,1,0,80,11,60623.0,0,OFF-AP-10000891,1,1,948,52.448,2015,9,14,0.2100639557302549,48.89674990876103,1.0726275283708109,254,255
175,175,176,US-2015-100853,2015-09-14,2015-09-19,3,JB-15400,Jennifer Braxton,1,0,80,11,60623.0,0,OFF-LA-10003148,1,10,219,20.16,2015,9,14,0.1607901712761694,19.328246777317847,1.0430330403095969,254,255
176,176,177,US-2018-152366,2018-04-21,2018-04-25,2,SJ-20500,Shirley Jackson,0,0,207,41,77036.0,0,OFF-AP-10002684,1,1,54,97.264,2018,4,21,0.1878122299356392,98.55968078436187,0.9868538455679794,1204,1204
177,177,178,US-2016-101511,2016-11-21,2016-11-23,2,JE-15745,Joel Eaton,0,0,328,33,43055.0,1,FUR-CH-10004698,0,5,1225,396.802,2016,11,21,0.2637027907157028,361.240282467244,1.0984433886771214,688,686
178,178,179,US-2016-101511,2016-11-21,2016-11-23,2,JE-15745,Joel Eaton,0,0,328,33,43055.0,1,OFF-SU-10002189,1,15,96,15.88,2016,11,21,0.068525918420637,14.477993067372411,1.0968371048461925,688,686
179,179,180,CA-2016-137225,2016-12-15,2016-12-19,3,JK-15640,Jim Kriz,2,0,327,30,10009.0,1,OFF-AR-10001940,1,2,1407,3.28,2016,12,15,0.0738828471630988,2.954957042149096,1.1099992159664376,712,712
180,180,181,CA-2015-166191,2015-12-05,2015-12-09,2,DK-13150,David Kendrick,1,0,116,11,62521.0,0,OFF-ST-10003455,1,14,1540,24.816,2015,12,5,0.2425301974763907,27.19311527883349,0.9125839296285488,336,336
181,181,182,CA-2015-166191,2015-12-05,2015-12-09,2,DK-13150,David Kendrick,1,0,116,11,62521.0,0,TEC-AC-10004659,2,0,916,408.744,2015,12,5,0.142627677921061,388.5962005628992,1.0518476490709787,336,336
182,182,183,CA-2015-158274,2015-11-19,2015-11-24,2,RM-19675,Robert Marley,2,0,306,16,71203.0,2,TEC-PH-10003273,2,13,46,503.96,2015,11,19,0.0821429869187523,492.3078708655436,1.0236683787199468,320,321
183,183,184,CA-2015-158274,2015-11-19,2015-11-24,2,RM-19675,Robert Marley,2,0,306,16,71203.0,2,TEC-PH-10004896,2,13,1163,149.95,2015,11,19,0.2835170042449501,139.8195501856968,1.0724537434203496,320,321
184,184,185,CA-2015-158274,2015-11-19,2015-11-24,2,RM-19675,Robert Marley,2,0,306,16,71203.0,2,TEC-AC-10002345,2,0,790,29.0,2015,11,19,0.232252977179742,30.15453993620463,0.9617125667097828,320,321
185,185,186,CA-2017-105018,2017-11-28,2017-12-02,3,SK-19990,Sally Knutson,0,0,147,5,6824.0,1,OFF-BI-10001890,1,3,262,7.16,2017,11,28,0.0815421258613325,6.930867496634674,1.0330597148880112,1060,1060
186,186,187,CA-2015-123260,2015-08-26,2015-08-30,3,FM-14290,Frank Merwin,2,0,265,3,90032.0,3,TEC-AC-10002323,2,0,1403,176.8,2015,8,26,0.19647606580259,176.95094561002733,0.9991469635298814,235,235
187,187,188,CA-2017-157000,2017-07-16,2017-07-22,3,AM-10360,Alice McCarthy,1,0,172,41,75051.0,0,OFF-ST-10001328,1,14,1260,37.224,2017,7,16,0.1167156750205905,40.661381091892,0.9154632479373056,925,927
188,188,189,CA-2017-157000,2017-07-16,2017-07-22,3,AM-10360,Alice McCarthy,1,0,172,41,75051.0,0,OFF-PA-10001950,1,12,1468,20.016,2017,7,16,0.2852870168657236,19.57526398214542,1.0225149463249423,925,927
189,189,190,CA-2016-102281,2016-10-12,2016-10-14,0,MP-17470,Mark Packer,2,0,327,30,10035.0,1,FUR-BO-10002613,0,4,168,899.136,2016,10,12,0.2506235371380083,858.406476853636,1.0474478283244697,648,646
190,190,191,CA-2016-102281,2016-10-12,2016-10-14,0,MP-17470,Mark Packer,2,0,327,30,10035.0,1,TEC-PH-10001552,2,13,889,71.76,2016,10,12,0.1998653533694648,68.32103489012977,1.05033537790229,648,646
191,191,192,CA-2016-102281,2016-10-12,2016-10-14,0,MP-17470,Mark Packer,2,0,327,30,10035.0,1,OFF-PA-10000061,1,12,1799,51.84,2016,10,12,0.155321662698618,53.57948178262309,0.96753455381147,648,646
192,192,193,CA-2016-102281,2016-10-12,2016-10-14,0,MP-17470,Mark Packer,2,0,327,30,10035.0,1,FUR-BO-10002545,0,4,167,626.352,2016,10,12,0.2775231319375695,572.1703718824907,1.0946949209188286,648,646
193,193,194,CA-2016-102281,2016-10-12,2016-10-14,0,MP-17470,Mark Packer,2,0,327,30,10035.0,1,OFF-AR-10003514,1,2,28,19.9,2016,10,12,0.0635781962820963,19.793811441614714,1.005364735270845,648,646
194,194,195,CA-2016-131457,2016-10-31,2016-11-06,3,MZ-17515,Mary Zewe,1,0,397,3,92374.0,3,OFF-EN-10001509,1,7,1283,14.28,2016,10,31,0.0873476201343637,15.66529746808608,0.9115690288736452,667,669
195,195,196,CA-2015-140004,2015-03-21,2015-03-25,3,CB-12025,Cassandra Brandow,0,0,187,33,45011.0,1,OFF-AR-10004685,1,2,331,7.408,2015,3,21,0.068009001389978,7.403545109859126,1.0006017239139855,77,77
196,196,197,CA-2015-140004,2015-03-21,2015-03-25,3,CB-12025,Cassandra Brandow,0,0,187,33,45011.0,1,OFF-AR-10004027,1,2,334,6.048,2015,3,21,0.2599839513038081,5.68001941174714,1.0647850934262335,77,77
197,197,198,CA-2018-107720,2018-11-06,2018-11-13,3,VM-21685,Valerie Mitchum,2,0,513,28,7090.0,1,OFF-ST-10001414,1,14,507,46.26,2018,11,6,0.1846847554051054,50.69344869647018,0.9125439517241036,1403,1406
198,198,199,US-2018-124303,2018-07-06,2018-07-13,3,FH-14365,Fred Hopkins,1,0,372,36,19120.0,1,OFF-BI-10000343,1,3,1304,2.946,2018,7,6,0.116616295541887,2.9022275911303352,1.0150823488149034,1280,1283
199,199,200,US-2018-124303,2018-07-06,2018-07-13,3,FH-14365,Fred Hopkins,1,0,372,36,19120.0,1,OFF-PA-10002749,1,12,1648,16.056,2018,7,6,0.1323574179305765,16.818628931920017,0.9546557014244708,1280,1283
200,200,201,CA-2018-105074,2018-06-24,2018-06-29,3,MB-17305,Maria Bertelson,0,0,2,33,44312.0,1,OFF-PA-10002666,1,12,1470,21.744,2018,6,24,0.2258826187552224,23.17312035121774,0.9383285319560928,1268,1269
201,201,202,CA-2015-133690,2015-08-03,2015-08-05,0,BS-11755,Bruce Stewart,0,0,120,4,80219.0,3,FUR-TA-10004289,0,16,364,218.75,2015,8,3,0.2739382371463617,200.147515870822,1.092943867168375,212,210
202,202,203,CA-2015-133690,2015-08-03,2015-08-05,0,BS-11755,Bruce Stewart,0,0,120,4,80219.0,3,OFF-AP-10003622,1,1,365,2.6,2015,8,3,0.2412405948402575,2.7809971473970654,0.9349164570102224,212,210
203,203,204,US-2018-116701,2018-12-17,2018-12-21,2,LC-17140,Logan Currie,0,0,109,41,75220.0,0,OFF-AP-10003217,1,1,607,66.284,2018,12,17,0.0815729066656611,66.06411124332752,1.0033284146646977,1444,1444
204,204,205,CA-2018-126382,2018-06-03,2018-06-07,3,HK-14890,Heather Kirkland,1,0,156,40,37064.0,2,FUR-FU-10002960,0,9,548,35.168,2018,6,3,0.1149790530376264,33.886819413445906,1.0378076375632272,1247,1247
205,205,206,CA-2018-108329,2018-12-09,2018-12-14,3,LE-16810,Laurel Elliston,0,0,517,3,90604.0,3,TEC-PH-10001918,2,13,1166,444.768,2018,12,9,0.142887672290802,416.7822637253829,1.0671471382310471,1436,1437
206,206,207,CA-2018-135860,2018-12-01,2018-12-07,3,JH-15985,Joseph Holt,0,0,421,20,48601.0,0,OFF-ST-10000642,1,14,1552,83.92,2018,12,1,0.0948954863629588,78.80049868242361,1.064967879685745,1428,1430
207,207,208,CA-2018-135860,2018-12-01,2018-12-07,3,JH-15985,Joseph Holt,0,0,421,20,48601.0,0,TEC-PH-10001700,2,13,1240,131.98,2018,12,1,0.1653879824937764,136.02771421957252,0.9702434592627291,1428,1430
208,208,209,CA-2018-135860,2018-12-01,2018-12-07,3,JH-15985,Joseph Holt,0,0,421,20,48601.0,0,OFF-BI-10003274,1,3,241,15.92,2018,12,1,0.2231470096854168,15.963693013900606,0.9972629758125166,1428,1430
209,209,210,CA-2018-135860,2018-12-01,2018-12-07,3,JH-15985,Joseph Holt,0,0,421,20,48601.0,0,OFF-FA-10000134,1,8,123,52.29,2018,12,1,0.1406946583949488,48.13837898906007,1.0862434734639368,1428,1430
210,210,211,CA-2018-135860,2018-12-01,2018-12-07,3,JH-15985,Joseph Holt,0,0,421,20,48601.0,0,OFF-ST-10001522,1,14,774,91.99,2018,12,1,0.2564484229250739,86.21787044014738,1.0669481805846694,1428,1430
211,211,212,CA-2016-101007,2016-02-09,2016-02-13,2,MS-17980,Michael Stewart,1,0,109,41,75220.0,0,TEC-AC-10001266,2,0,1072,20.8,2016,2,9,0.2880309818976072,22.15383956564724,0.9388891680994852,402,402
212,212,213,CA-2016-146262,2016-01-02,2016-01-09,3,VW-21775,Victoria Wilson,1,0,285,33,44256.0,1,OFF-LA-10004544,1,10,214,23.68,2016,1,2,0.2904736229031386,25.58134341714476,0.9256746064450052,364,367
213,213,214,CA-2016-146262,2016-01-02,2016-01-09,3,VW-21775,Victoria Wilson,1,0,285,33,44256.0,1,FUR-BO-10004695,0,4,1179,452.45,2016,1,2,0.1038887243648954,426.0351690530202,1.062001526788725,364,367
214,214,215,CA-2016-146262,2016-01-02,2016-01-09,3,VW-21775,Victoria Wilson,1,0,285,33,44256.0,1,TEC-PH-10002844,2,13,1477,62.982,2016,1,2,0.1665178292831926,61.42366600596581,1.0253702537696598,364,367
215,215,216,CA-2016-146262,2016-01-02,2016-01-09,3,VW-21775,Victoria Wilson,1,0,285,33,44256.0,1,TEC-MA-10000864,2,11,431,1188.0,2016,1,2,0.2579173239974171,1132.5174249304016,1.0489904824846363,364,367
216,216,217,CA-2016-146262,2016-01-02,2016-01-09,3,VW-21775,Victoria Wilson,1,0,285,33,44256.0,1,TEC-AC-10000109,2,0,1462,89.584,2016,1,2,0.2742155163243185,87.12405010548942,1.0282350268557543,364,367
217,217,218,CA-2017-130162,2017-10-28,2017-11-01,3,JH-15910,Jonathan Howell,0,0,265,3,90032.0,3,OFF-ST-10001328,1,14,1260,93.06,2017,10,28,0.1391670037071,97.62311455092438,0.9532578470589148,1029,1029
218,218,219,CA-2017-130162,2017-10-28,2017-11-01,3,JH-15910,Jonathan Howell,0,0,265,3,90032.0,3,TEC-PH-10002563,2,13,114,302.376,2017,10,28,0.2366162778558592,309.65225920006134,0.9765018371935718,1029,1029
219,219,220,CA-2016-169397,2016-12-24,2016-12-27,0,JB-15925,Joni Blumstein,0,0,126,33,43017.0,1,OFF-FA-10000585,1,8,1195,5.584,2016,12,24,0.186442832962222,5.442038229957775,1.026086139796068,721,720
220,220,221,CA-2016-169397,2016-12-24,2016-12-27,0,JB-15925,Joni Blumstein,0,0,126,33,43017.0,1,OFF-PA-10004000,1,12,1613,22.704,2016,12,24,0.2608654897079949,23.227775890809458,0.9774504501304104,721,720
221,221,222,CA-2016-169397,2016-12-24,2016-12-27,0,JB-15925,Joni Blumstein,0,0,126,33,43017.0,1,OFF-BI-10002852,1,3,903,19.776,2016,12,24,0.1687795633455623,18.798566369282263,1.0519951155591794,721,720
222,222,223,CA-2016-169397,2016-12-24,2016-12-27,0,JB-15925,Joni Blumstein,0,0,126,33,43017.0,1,FUR-FU-10000087,0,9,622,72.704,2016,12,24,0.149400669777258,74.33200839714186,0.9780981513583794,721,720
223,223,224,CA-2016-169397,2016-12-24,2016-12-27,0,JB-15925,Joni Blumstein,0,0,126,33,43017.0,1,TEC-MA-10001148,2,11,1521,479.988,2016,12,24,0.1335710034159824,452.04441668834426,1.0618160124979954,721,720
224,224,225,CA-2016-169397,2016-12-24,2016-12-27,0,JB-15925,Joni Blumstein,0,0,126,33,43017.0,1,OFF-AR-10001958,1,2,1490,27.168,2016,12,24,0.0589650075201199,26.43510122558216,1.0277244550026003,721,720
